employee_id,first_name,last_name,annual_salary,start_date,education_level,exit_date,year_of_experience,job_title,company_mail,employment_type,termination_reason,department,state,employee_rating
2890,Caitlyn,Vaughan,48430,7-Oct-22,Master's Degree,,16,Production Technician I,caitlyn.vaughan@bilearner.com,Full-Time,,Production       ,MA,2
2891,Addyson,Pollard,75814,11-Aug-21,Master's Degree,7-Nov-21,16,Production Technician I,addyson.pollard@bilearner.com,Contract,Resignation,Production       ,MA,1
2892,Laila,Wiggins,50156,10-Apr-21,Bachelor's Degree,1-Nov-22,18,Production Technician I,laila.wiggins@bilearner.com,Contract,Resignation,Production       ,MA,2
2893,Terrance,Wiggins,35962,24-Feb-22,High School,,12,Production Technician I,terrance.wiggins@bilearner.com,Full-Time,,Production       ,MA,2
2894,Aliza,Pace,88071,1-Jul-22,Master's Degree,,20,Production Technician I,aliza.pace@bilearner.com,Part-Time,,Production       ,MA,4
2895,Mauricio,Stein,58182,4-Apr-23,PhD,20-Jun-23,18,Production Technician I,mauricio.stein@bilearner.com,Full-Time,Voluntary,Production       ,MA,2
2896,Gia,Winters,46353,25-Oct-21,PhD,,8,Production Technician I,gia.winters@bilearner.com,Full-Time,,Production       ,MA,4
2897,Aidyn,Cuevas,44567,4-Mar-22,High School,2-Jul-23,4,Production Technician I,aidyn.cuevas@bilearner.com,Full-Time,Voluntary,Production       ,MA,4
2898,Angel,Santos,39383,20-Dec-19,Bachelor's Degree,,20,Production Technician I,angel.santos@bilearner.com,Contract,,Production       ,MA,4
2899,Johnathan,Huerta,50741,11-Sep-20,High School,31-Mar-22,4,Production Technician I,johnathan.huerta@bilearner.com,Part-Time,Resignation,Production       ,MA,5
2900,Katelyn,Garner,84883,31-Oct-21,Bachelor's Degree,12-Jul-23,9,Production Technician I,katelyn.garner@bilearner.com,Part-Time,Resignation,Production       ,MA,2
2901,Deshawn,Ayers,62772,21-Oct-18,High School,24-Apr-19,4,Production Technician I,deshawn.ayers@bilearner.com,Part-Time,Involuntary,Production       ,MA,4
2902,Siena,Meadows,91870,7-Jan-21,Bachelor's Degree,,6,Production Technician I,siena.meadows@bilearner.com,Part-Time,,Production       ,MA,1
2903,Presley,Padilla,47880,9-Feb-23,PhD,7-May-23,7,Production Technician I,presley.padilla@bilearner.com,Part-Time,Resignation,Production       ,MA,5
2904,Marquis,Atkinson,73633,15-Feb-20,PhD,20-Oct-20,13,Production Technician I,marquis.atkinson@bilearner.com,Full-Time,Retirement,Production       ,MA,4
2905,Gillian,Williams,56923,14-Oct-22,Master's Degree,,2,Production Technician II,gillian.williams@bilearner.com,Full-Time,,Production       ,MA,1
2906,Anabel,Hanna,93530,2-Oct-18,Bachelor's Degree,,20,Production Technician II,anabel.hanna@bilearner.com,Contract,,Production       ,MA,5
2907,Celeste,Branch,95465,22-Jun-20,Master's Degree,,4,Production Technician II,celeste.branch@bilearner.com,Full-Time,,Production       ,MA,4
2908,Shyanne,Cooper,81681,19-Mar-21,Master's Degree,,11,Production Technician II,shyanne.cooper@bilearner.com,Contract,,Production       ,MA,1
2909,Nancy,Barrett,56008,28-Mar-19,Master's Degree,,11,Production Technician II,nancy.barrett@bilearner.com,Full-Time,,Production       ,MA,1
2910,Ronan,Burke,69631,1-May-22,Master's Degree,,16,Production Technician II,ronan.burke@bilearner.com,Part-Time,,Production       ,MA,1
2911,Estrella,Ho,43728,7-Aug-18,High School,,11,Production Technician I,estrella.ho@bilearner.com,Part-Time,,Production       ,MA,2
2912,Conor,Petty,47512,1-May-22,PhD,,12,Production Technician I,conor.petty@bilearner.com,Full-Time,,Production       ,MA,4
2913,Cheyanne,Munoz,95822,3-Dec-19,High School,,11,Production Technician I,cheyanne.munoz@bilearner.com,Full-Time,,Production       ,MA,2
2914,Jaycee,Osborn,92395,2-Jan-20,High School,3-Aug-23,20,Production Technician I,jaycee.osborn@bilearner.com,Full-Time,Retirement,Production       ,MA,2
2915,Jordyn,Patel,77973,30-Apr-22,Bachelor's Degree,2-Aug-23,0,Production Technician I,jordyn.patel@bilearner.com,Full-Time,Involuntary,Production       ,MA,1
2916,Michael,Acosta,87196,4-Jul-20,PhD,7-Mar-21,17,Production Technician I,michael.acosta@bilearner.com,Part-Time,Resignation,Production       ,MA,2
2917,Janiah,Ball,41585,5-Feb-20,Master's Degree,,0,Production Technician I,janiah.ball@bilearner.com,Contract,,Production       ,MA,4
2918,Brice,Medina,94849,22-Dec-18,High School,21-Jul-22,11,Production Technician I,brice.medina@bilearner.com,Part-Time,Retirement,Production       ,MA,4
2919,Ismael,Bowers,89546,21-Apr-19,Bachelor's Degree,,6,Production Technician I,ismael.bowers@bilearner.com,Full-Time,,Production       ,MA,5
2920,Caden,Silva,40352,3-Apr-20,Master's Degree,,16,Production Technician I,caden.silva@bilearner.com,Full-Time,,Production       ,MA,5
2921,Yadira,Dean,84789,22-Sep-18,PhD,10-Oct-19,13,Production Technician I,yadira.dean@bilearner.com,Full-Time,Retirement,Production       ,MA,2
2922,Miles,Roberts,53633,14-Oct-22,PhD,6-Jul-23,6,Production Technician I,miles.roberts@bilearner.com,Part-Time,Involuntary,Production       ,MA,5
2923,Joel,Spence,56839,12-Feb-22,Master's Degree,22-Sep-22,15,Production Technician I,joel.spence@bilearner.com,Part-Time,Voluntary,Production       ,MA,4
2924,Kole,Garrison,54773,23-Mar-21,Master's Degree,20-Jul-23,16,Production Technician I,kole.garrison@bilearner.com,Contract,Retirement,Production       ,MA,5
2925,Kaylin,Andersen,71333,30-Aug-18,High School,11-Jul-21,3,Production Technician II,kaylin.andersen@bilearner.com,Part-Time,Involuntary,Production       ,MA,4
2926,Yareli,Valdez,56176,10-Dec-22,PhD,2-Jul-23,2,Production Technician II,yareli.valdez@bilearner.com,Part-Time,Voluntary,Production       ,MA,5
2927,Rubi,Sanford,47880,4-Feb-23,Bachelor's Degree,25-Jul-23,13,Production Technician II,rubi.sanford@bilearner.com,Part-Time,Voluntary,Production       ,MA,1
2928,Jayden,Bolton,99992,10-Jan-21,High School,,15,Production Technician II,jayden.bolton@bilearner.com,Full-Time,,Production       ,MA,5
2929,Izabella,Watson,78809,19-Aug-20,Bachelor's Degree,14-Nov-21,10,Production Technician II,izabella.watson@bilearner.com,Full-Time,Voluntary,Production       ,MA,2
2930,Jon,Galvan,52653,21-Apr-23,Master's Degree,,17,Production Technician II,jon.galvan@bilearner.com,Part-Time,,Production       ,MA,2
2931,Halle,Chan,33186,29-Jan-20,Bachelor's Degree,9-Jan-21,9,Production Technician I,halle.chan@bilearner.com,Full-Time,Retirement,Production       ,MA,2
2932,Braeden,Moss,88022,19-Aug-21,PhD,25-May-23,12,Production Technician I,braeden.moss@bilearner.com,Part-Time,Involuntary,Production       ,MA,4
2933,Fernando,Mcdowell,90809,18-Mar-21,PhD,,18,Production Technician I,fernando.mcdowell@bilearner.com,Full-Time,,Production       ,MA,1
2934,Triston,Ewing,59082,24-Oct-21,Bachelor's Degree,29-Aug-22,11,Production Technician I,triston.ewing@bilearner.com,Contract,Resignation,Production       ,MA,2
2935,Pablo,Yates,43162,3-Oct-20,Bachelor's Degree,6-May-23,4,Production Technician I,pablo.yates@bilearner.com,Contract,Involuntary,Production       ,MA,5
2936,Jordan,Hayes,83885,21-Feb-23,Bachelor's Degree,,18,Production Technician I,jordan.hayes@bilearner.com,Contract,,Production       ,MA,1
2937,Kianna,Wilkerson,89720,1-Aug-20,High School,,14,Production Technician I,kianna.wilkerson@bilearner.com,Contract,,Production       ,MA,2
2938,Paul,Steele,53195,8-Jan-23,Master's Degree,10-May-23,20,Production Technician I,paul.steele@bilearner.com,Full-Time,Involuntary,Production       ,MA,1
2939,Jason,Moyer,44270,26-Jul-22,High School,8-Nov-22,7,Production Technician I,jason.moyer@bilearner.com,Contract,Resignation,Production       ,MA,2
2940,Larissa,Taylor,82171,31-Aug-20,Bachelor's Degree,9-Jun-23,6,Production Technician I,larissa.taylor@bilearner.com,Contract,Resignation,Production       ,MA,5
2941,Aryanna,Larson,55926,5-Nov-22,PhD,22-Feb-23,9,Production Technician I,aryanna.larson@bilearner.com,Part-Time,Involuntary,Production       ,MA,2
2942,Eliana,Hammond,79686,30-May-19,High School,8-Jan-20,10,Production Technician I,eliana.hammond@bilearner.com,Full-Time,Retirement,Production       ,MA,2
2943,Adrien,Krause,36224,9-Dec-19,Bachelor's Degree,,2,Production Technician I,adrien.krause@bilearner.com,Full-Time,,Production       ,MA,2
2944,Annie,Galloway,48576,10-May-19,Master's Degree,,9,Production Technician I,annie.galloway@bilearner.com,Part-Time,,Production       ,MA,1
2945,Kamryn,Mckinney,37576,3-Sep-19,Bachelor's Degree,18-Mar-22,7,Production Technician I,kamryn.mckinney@bilearner.com,Full-Time,Voluntary,Production       ,MA,4
2946,Dahlia,Waller,45267,13-Sep-18,Master's Degree,,5,Production Technician II,dahlia.waller@bilearner.com,Contract,,Production       ,MA,2
2947,Alonzo,Bradley,33980,10-Jun-21,Bachelor's Degree,,15,Production Technician II,alonzo.bradley@bilearner.com,Part-Time,,Production       ,MA,1
2948,Harley,Soto,45055,8-Oct-19,Master's Degree,16-Jun-23,5,Production Technician II,harley.soto@bilearner.com,Contract,Involuntary,Production       ,MA,2
2949,Belen,Vasquez,39992,3-Jun-21,PhD,14-Apr-23,1,Production Technician II,belen.vasquez@bilearner.com,Contract,Voluntary,Production       ,MA,4
2950,Charlize,Rocha,81871,14-Sep-18,High School,4-Jan-19,3,Production Technician II,charlize.rocha@bilearner.com,Part-Time,Involuntary,Production       ,MA,4
2951,Aleena,David,60949,26-May-19,Master's Degree,,6,Production Technician II,aleena.david@bilearner.com,Full-Time,,Production       ,MA,2
2952,Bridger,Alvarado,30480,5-Jul-19,PhD,,20,Production Technician II,bridger.alvarado@bilearner.com,Contract,,Production       ,MA,4
2953,Cannon,Morgan,64653,5-Nov-19,High School,,10,Production Technician I,cannon.morgan@bilearner.com,Full-Time,,Production       ,MA,5
2954,Weston,Ramsey,31632,22-Jul-19,Bachelor's Degree,18-Oct-21,10,Production Technician I,weston.ramsey@bilearner.com,Part-Time,Voluntary,Production       ,MA,2
2955,Adison,Ray,99803,21-Sep-20,High School,22-Mar-23,16,Production Technician I,adison.ray@bilearner.com,Full-Time,Retirement,Production       ,MA,1
2956,Aarav,Espinoza,91401,11-Nov-19,Bachelor's Degree,,18,Production Technician I,aarav.espinoza@bilearner.com,Part-Time,,Production       ,MA,2
2957,Destiney,Barry,72008,8-Feb-21,PhD,,17,Production Technician I,destiney.barry@bilearner.com,Part-Time,,Production       ,MA,1
2958,Ulises,Herring,75766,1-Jun-20,PhD,,20,Production Technician I,ulises.herring@bilearner.com,Contract,,Production       ,MA,4
2959,Marquis,Cardenas,96580,26-Oct-22,Bachelor's Degree,1-Nov-22,12,Production Technician I,marquis.cardenas@bilearner.com,Part-Time,Resignation,Production       ,MA,2
2960,Miya,Cruz,42433,12-Feb-19,High School,17-Apr-23,19,Production Technician I,miya.cruz@bilearner.com,Full-Time,Resignation,Production       ,MA,2
2961,Erin,Floyd,64759,19-Oct-22,High School,22-Jul-23,15,Production Technician I,erin.floyd@bilearner.com,Full-Time,Voluntary,Production       ,MA,2
2962,Gerald,Johnston,42011,12-Dec-19,Master's Degree,,18,Production Technician I,gerald.johnston@bilearner.com,Full-Time,,Production       ,MA,1
2963,Kendrick,Snyder,45382,29-Nov-21,Bachelor's Degree,,10,Production Technician I,kendrick.snyder@bilearner.com,Full-Time,,Production       ,MA,2
2964,Alyssa,Proctor,71973,15-May-21,Master's Degree,,14,Production Technician I,alyssa.proctor@bilearner.com,Part-Time,,Production       ,MA,2
2965,Manuel,Stout,60627,27-Jan-23,PhD,6-May-23,8,Production Technician I,manuel.stout@bilearner.com,Contract,Involuntary,Production       ,MA,1
2966,Joanna,Bradley,59776,3-Jul-20,Master's Degree,2-Jul-23,5,Production Technician I,joanna.bradley@bilearner.com,Full-Time,Voluntary,Production       ,MA,4
2967,Sade,Smith,85535,26-Dec-22,Master's Degree,25-Jun-23,4,Production Technician I,sade.smith@bilearner.com,Full-Time,Retirement,Production       ,MA,4
2968,Lowan M,Biden,72499,23-Dec-18,PhD,,20,Production Technician I,lowan m.biden@bilearner.com,Part-Time,,Production       ,MA,4
2969,Lauren,Peters,50228,28-Sep-20,PhD,16-Oct-21,16,Production Technician II,lauren.peters@bilearner.com,Contract,Voluntary,Production       ,MA,2
2970,Shenice,Gold,68765,16-Sep-20,High School,10-Sep-21,4,Production Technician I,shenice.gold@bilearner.com,Full-Time,Voluntary,Production       ,MA,5
2971,Brigit,McCarthy,63073,9-Feb-20,PhD,14-Mar-21,8,Production Technician II,brigit.mccarthy@bilearner.com,Contract,Involuntary,Production       ,MA,1
2972,Cherly,Robinson,36156,13-Feb-23,Master's Degree,,1,Production Technician I,cherly.robinson@bilearner.com,Full-Time,,Production       ,MA,1
2973,Jacquelyn,Williams,70448,1-Dec-19,Bachelor's Degree,,19,Production Technician I,jacquelyn.williams@bilearner.com,Part-Time,,Production       ,MA,5
2974,Kayla,Peterson,88195,4-Nov-22,PhD,,2,Production Technician I,kayla.peterson@bilearner.com,Full-Time,,Production       ,MA,5
2975,Bradley J,Knapp,63260,14-Apr-21,High School,22-Jun-22,20,Production Technician I,bradley j.knapp@bilearner.com,Full-Time,Voluntary,Production       ,MA,4
2976,Richard,Newman,75419,13-Aug-21,PhD,12-Oct-21,6,Production Technician I,richard.newman@bilearner.com,Full-Time,Involuntary,Production       ,MA,1
2977,Benjamin,Burkett,70066,28-Aug-20,PhD,,4,Production Technician II,benjamin.burkett@bilearner.com,Part-Time,,Production       ,MA,2
2978,Sam,Athwal,89021,16-Aug-22,High School,,4,Production Technician I,sam.athwal@bilearner.com,Full-Time,,Production       ,MA,4
2979,Lauren,Mahoney,79931,26-Feb-22,Bachelor's Degree,,14,Production Technician I,lauren.mahoney@bilearner.com,Full-Time,,Production       ,MA,2
2980,Theresa,Tinto,50649,30-Dec-19,Bachelor's Degree,,14,Production Technician I,theresa.tinto@bilearner.com,Part-Time,,Production       ,MA,2
2981,Caroline,Cierpiszewski,70935,23-Jul-22,High School,6-Mar-23,10,Production Technician I,caroline.cierpiszewski@bilearner.com,Part-Time,Voluntary,Production       ,MA,1
2982,Tanya,Foreman,47876,14-Oct-18,Bachelor's Degree,,18,Production Technician II,tanya.foreman@bilearner.com,Full-Time,,Production       ,MA,2
2983,Roger,Walker,56118,20-Feb-21,Master's Degree,,9,Production Technician II,roger.walker@bilearner.com,Full-Time,,Production       ,MA,2
2984,Tayana,Jeannite,69963,28-Mar-20,Master's Degree,21-Nov-20,5,Production Technician II,tayana.jeannite@bilearner.com,Contract,Voluntary,Production       ,MA,5
2985,Anthony,Heitzman,31498,5-Feb-19,PhD,10-Jul-20,4,Production Technician I,anthony.heitzman@bilearner.com,Contract,Retirement,Production       ,MA,1
2986,Violeta,Ferreira,75909,19-Apr-23,Bachelor's Degree,,13,Production Technician I,violeta.ferreira@bilearner.com,Full-Time,,Production       ,MA,1
2987,Geoff,Dickinson,61648,24-Sep-20,PhD,,15,Production Technician I,geoff.dickinson@bilearner.com,Contract,,Production       ,MA,4
2988,Justice,Gentry,81206,14-Nov-20,High School,15-Jan-23,11,Production Technician I,justice.gentry@bilearner.com,Full-Time,Resignation,Production       ,MA,1
2989,Kason,Kramer,47166,16-Sep-21,PhD,,5,Production Technician I,kason.kramer@bilearner.com,Contract,,Production       ,MA,4
2990,Alfredo,Perry,72184,21-Apr-19,Master's Degree,,13,Production Technician I,alfredo.perry@bilearner.com,Full-Time,,Production       ,MA,2
2991,Skyler,Drake,70439,13-Mar-20,PhD,,18,Production Technician I,skyler.drake@bilearner.com,Contract,,Production       ,MA,2
2992,Moshe,Copeland,62481,16-Apr-22,PhD,20-Apr-23,10,Production Technician I,moshe.copeland@bilearner.com,Full-Time,Resignation,Production       ,MA,4
2993,Harley,Nunez,56887,18-Mar-19,PhD,23-Nov-22,0,Production Technician I,harley.nunez@bilearner.com,Full-Time,Involuntary,Production       ,MA,4
2994,Sammy,Walter,76142,18-Feb-22,PhD,,9,Production Technician I,sammy.walter@bilearner.com,Part-Time,,Production       ,MA,4
2995,Ronnie,Haas,70763,3-Sep-18,PhD,29-Nov-18,13,Production Technician I,ronnie.haas@bilearner.com,Full-Time,Resignation,Production       ,MA,4
2996,Kira,Robertson,58532,15-Jun-22,Bachelor's Degree,16-Aug-22,18,Production Technician I,kira.robertson@bilearner.com,Contract,Involuntary,Production       ,MA,4
2997,Jaqueline,Ford,41124,14-Feb-22,PhD,,18,Production Technician I,jaqueline.ford@bilearner.com,Contract,,Production       ,MA,2
2998,Trace,Cherry,97565,9-Jul-23,PhD,,15,Production Technician I,trace.cherry@bilearner.com,Contract,,Production       ,MA,1
2999,Travis,Cardenas,69873,28-Oct-18,High School,4-Aug-19,6,Production Technician I,travis.cardenas@bilearner.com,Contract,Voluntary,Production       ,MA,2
3000,Reyna,Hicks,54756,9-Jul-22,High School,,9,Production Technician I,reyna.hicks@bilearner.com,Contract,,Production       ,MA,1
3001,Trent,Sandoval,53552,27-Sep-18,Master's Degree,12-Dec-22,10,Production Technician I,trent.sandoval@bilearner.com,Full-Time,Retirement,Production       ,MA,5
3002,Reginald,Dougherty,33726,27-Oct-20,PhD,,3,Production Technician II,reginald.dougherty@bilearner.com,Full-Time,,Production       ,MA,2
3003,Paul,Greer,98309,1-Oct-21,Bachelor's Degree,,9,Production Technician II,paul.greer@bilearner.com,Full-Time,,Production       ,MA,5
3004,Tiara,Velez,91039,29-Aug-19,High School,19-Jun-22,2,Production Technician II,tiara.velez@bilearner.com,Full-Time,Retirement,Production       ,MA,5
3005,Mareli,Wilson,48512,29-Dec-20,High School,,4,Production Technician II,mareli.wilson@bilearner.com,Contract,,Production       ,MA,2
3006,Efrain,Underwood,71792,4-Oct-22,Bachelor's Degree,,2,Production Technician II,efrain.underwood@bilearner.com,Part-Time,,Production       ,MA,1
3007,Madeline,Powell,52584,21-Mar-19,Bachelor's Degree,25-Sep-22,11,Production Technician II,madeline.powell@bilearner.com,Part-Time,Resignation,Production       ,MA,2
3008,Alfred,Goodman,39609,3-Apr-20,High School,27-Dec-21,8,Production Technician II,alfred.goodman@bilearner.com,Full-Time,Involuntary,Production       ,MA,4
3009,Aracely,Kelly,50966,2-Jun-19,High School,14-Jul-21,6,Production Technician I,aracely.kelly@bilearner.com,Part-Time,Resignation,Production       ,MA,2
3010,Morgan,Velazquez,41536,31-May-19,Master's Degree,4-Sep-20,7,Production Technician I,morgan.velazquez@bilearner.com,Part-Time,Retirement,Production       ,MA,1
3011,Isla,Becker,83864,6-Jan-20,Bachelor's Degree,4-May-20,14,Production Technician I,isla.becker@bilearner.com,Part-Time,Involuntary,Production       ,MA,5
3012,Scott,Sanford,73944,19-Aug-18,High School,18-Feb-21,11,Production Technician I,scott.sanford@bilearner.com,Contract,Retirement,Production       ,MA,1
3013,Deja,Ritter,90569,18-May-19,PhD,,4,Production Technician I,deja.ritter@bilearner.com,Full-Time,,Production       ,MA,1
3014,Amelia,Gamble,82513,23-Nov-22,Bachelor's Degree,9-Dec-22,12,Production Technician I,amelia.gamble@bilearner.com,Contract,Resignation,Production       ,MA,2
3015,Pranav,Middleton,86039,2-Dec-20,PhD,,3,Production Technician I,pranav.middleton@bilearner.com,Part-Time,,Production       ,MA,2
3016,Moshe,Hunter,86635,5-Jan-22,PhD,,3,Production Technician I,moshe.hunter@bilearner.com,Part-Time,,Production       ,MA,4
3017,Arjun,Gibson,85296,16-Apr-23,High School,4-Aug-23,15,Production Technician I,arjun.gibson@bilearner.com,Full-Time,Voluntary,Production       ,MA,5
3018,Alaina,Jenkins,95523,10-Oct-20,Master's Degree,23-Jun-23,0,Production Technician I,alaina.jenkins@bilearner.com,Contract,Retirement,Production       ,MA,2
3019,Elyse,Morrow,93131,15-Apr-22,Bachelor's Degree,4-Jul-23,12,Production Technician I,elyse.morrow@bilearner.com,Contract,Voluntary,Production       ,MA,2
3020,Lincoln,Brady,31935,25-Jul-23,High School,,12,Production Technician I,lincoln.brady@bilearner.com,Part-Time,,Production       ,MA,2
3021,Allisson,Braun,74339,31-Aug-20,PhD,,18,Production Technician I,allisson.braun@bilearner.com,Contract,,Production       ,MA,2
3022,Leonel,Chang,69340,10-Oct-18,High School,17-May-20,10,Production Technician I,leonel.chang@bilearner.com,Full-Time,Retirement,Production       ,MA,1
3023,Marshall,Lucas,70897,15-Jan-19,Master's Degree,3-Apr-21,3,Production Technician II,marshall.lucas@bilearner.com,Contract,Retirement,Production       ,MA,2
3024,Haiden,Scott,60628,26-Dec-21,Master's Degree,,20,Production Technician II,haiden.scott@bilearner.com,Contract,,Production       ,MA,2
3025,Kyan,Miranda,82382,23-May-22,Master's Degree,,5,Production Technician II,kyan.miranda@bilearner.com,Contract,,Production       ,MA,1
3026,Ayanna,Garrison,63887,23-Aug-22,High School,,5,Production Technician II,ayanna.garrison@bilearner.com,Contract,,Production       ,MA,2
3027,Alan,Woods,51662,27-May-23,Bachelor's Degree,28-Jul-23,0,Production Technician II,alan.woods@bilearner.com,Part-Time,Voluntary,Production       ,MA,5
3028,Teagan,Phelps,91455,10-Aug-18,Master's Degree,25-Jul-21,3,Production Technician II,teagan.phelps@bilearner.com,Contract,Resignation,Production       ,MA,2
3029,Malachi,Burnett,50598,24-Oct-21,Master's Degree,3-Feb-23,0,Production Technician II,malachi.burnett@bilearner.com,Contract,Voluntary,Production       ,MA,4
3030,Kadin,Mcdowell,84222,5-Jul-22,PhD,3-Jan-23,3,Production Technician II,kadin.mcdowell@bilearner.com,Full-Time,Voluntary,Production       ,MA,1
3031,Reed,Brandt,58600,22-Jan-22,PhD,3-Mar-23,18,Production Technician I,reed.brandt@bilearner.com,Contract,Resignation,Production       ,MA,1
3032,Cristofer,Schwartz,42226,27-Mar-23,Master's Degree,23-Jul-23,1,Production Technician I,cristofer.schwartz@bilearner.com,Part-Time,Voluntary,Production       ,MA,2
3033,Jaelynn,Salazar,55679,26-Aug-19,Master's Degree,9-Mar-22,19,Production Technician I,jaelynn.salazar@bilearner.com,Contract,Voluntary,Production       ,MA,2
3034,Macie,Hayes,73581,16-Oct-21,Master's Degree,,19,Production Technician I,macie.hayes@bilearner.com,Full-Time,,Production       ,MA,2
3035,Rodney,Snow,85342,14-Jun-19,High School,,6,Production Technician I,rodney.snow@bilearner.com,Contract,,Production       ,MA,1
3036,Reece,Potts,47285,5-Jul-20,High School,,4,Production Technician I,reece.potts@bilearner.com,Full-Time,,Production       ,MA,2
3037,Catalina,Eaton,77140,2-Mar-20,PhD,,18,Production Technician I,catalina.eaton@bilearner.com,Full-Time,,Production       ,MA,4
3038,Heidi,Manning,48837,11-Nov-20,High School,28-Apr-21,20,Production Technician I,heidi.manning@bilearner.com,Part-Time,Involuntary,Production       ,MA,2
3039,Marquis,Johns,73123,22-Dec-19,High School,,13,Production Technician I,marquis.johns@bilearner.com,Contract,,Production       ,MA,5
3040,Areli,Torres,64298,14-Dec-20,Master's Degree,,12,Production Technician I,areli.torres@bilearner.com,Full-Time,,Production       ,MA,5
3041,Rey,Morton,83804,20-Jun-20,High School,,1,Production Technician I,rey.morton@bilearner.com,Contract,,Production       ,MA,2
3042,Deven,Gillespie,87801,9-Jun-23,Master's Degree,12-Jul-23,4,Production Technician I,deven.gillespie@bilearner.com,Contract,Resignation,Production       ,MA,4
3043,Rowan,Gilbert,64737,25-Sep-22,Master's Degree,,12,Production Technician I,rowan.gilbert@bilearner.com,Contract,,Production       ,MA,2
3044,Cullen,Ruiz,80865,26-Aug-20,Master's Degree,30-Dec-20,16,Production Technician I,cullen.ruiz@bilearner.com,Contract,Retirement,Production       ,MA,2
3045,Kamron,Goodwin,55155,28-Aug-19,Bachelor's Degree,,7,Production Technician I,kamron.goodwin@bilearner.com,Full-Time,,Production       ,MA,2
3046,Claudia,Melton,78923,2-Jun-23,Master's Degree,9-Jul-23,0,Production Technician II,claudia.melton@bilearner.com,Part-Time,Resignation,Production       ,MA,4
3047,Francesca,Lowe,59025,12-Sep-18,Master's Degree,,0,Production Technician II,francesca.lowe@bilearner.com,Full-Time,,Production       ,MA,5
3048,Violet,Horn,85858,15-Jul-23,PhD,,3,Production Technician II,violet.horn@bilearner.com,Contract,,Production       ,MA,2
3049,Carlie,Wagner,67287,2-Jul-23,High School,25-Jul-23,16,Production Technician II,carlie.wagner@bilearner.com,Part-Time,Involuntary,Production       ,MA,4
3050,Harmony,Pruitt,99992,10-Feb-20,PhD,,10,Production Technician II,harmony.pruitt@bilearner.com,Contract,,Production       ,MA,4
3051,Briley,Huerta,48042,27-Aug-21,PhD,1-May-22,6,Production Technician II,briley.huerta@bilearner.com,Contract,Voluntary,Production       ,MA,5
3052,Ean,Barajas,58272,25-Jan-20,Bachelor's Degree,5-Feb-23,18,Production Technician II,ean.barajas@bilearner.com,Full-Time,Involuntary,Production       ,MA,5
3053,Dayana,Gregory,53428,26-Mar-20,Master's Degree,8-Oct-21,6,Production Technician II,dayana.gregory@bilearner.com,Part-Time,Resignation,Production       ,MA,2
3054,Zaniyah,Mccarthy,64814,23-Oct-20,High School,,15,Production Technician I,zaniyah.mccarthy@bilearner.com,Contract,,Production       ,MA,1
3055,Matthias,Simon,37488,27-Dec-20,Bachelor's Degree,7-Dec-21,11,Production Technician I,matthias.simon@bilearner.com,Part-Time,Retirement,Production       ,MA,2
3056,Lyric,Butler,35313,21-Jun-22,Master's Degree,,0,Production Technician I,lyric.butler@bilearner.com,Part-Time,,Production       ,MA,5
3057,Bridger,Duran,43918,9-Nov-22,High School,9-Jul-23,4,Production Technician I,bridger.duran@bilearner.com,Full-Time,Retirement,Production       ,MA,4
3058,Amirah,Cline,78284,11-Feb-19,PhD,30-Jul-20,7,Production Technician I,amirah.cline@bilearner.com,Part-Time,Involuntary,Production       ,MA,1
3059,Izaiah,Gallagher,35587,28-Mar-21,PhD,,11,Production Technician I,izaiah.gallagher@bilearner.com,Part-Time,,Production       ,MA,1
3060,Marcelo,Galvan,90647,29-Aug-20,Bachelor's Degree,,9,Production Technician I,marcelo.galvan@bilearner.com,Part-Time,,Production       ,MA,2
3061,Kaylynn,Odom,34411,3-Jan-23,PhD,5-Aug-23,13,Production Technician I,kaylynn.odom@bilearner.com,Part-Time,Resignation,Production       ,MA,4
3062,Oliver,Dalton,45420,28-Nov-22,Bachelor's Degree,,10,Production Technician I,oliver.dalton@bilearner.com,Part-Time,,Production       ,MA,1
3063,Patience,Henry,38390,22-Dec-21,PhD,3-Aug-23,11,Production Technician I,patience.henry@bilearner.com,Contract,Voluntary,Production       ,MA,5
3064,London,Pennington,82499,8-Jul-23,Bachelor's Degree,,10,Production Technician I,london.pennington@bilearner.com,Contract,,Production       ,MA,4
3065,Anna,Salazar,97425,21-Apr-21,Master's Degree,21-Sep-21,16,Production Technician I,anna.salazar@bilearner.com,Part-Time,Resignation,Production       ,MA,4
3066,Vicente,Davis,95638,28-Jul-22,Bachelor's Degree,20-Oct-22,10,Production Technician I,vicente.davis@bilearner.com,Full-Time,Retirement,Production       ,MA,1
3067,Annabel,Lewis,49729,5-Nov-19,Bachelor's Degree,,14,Production Technician I,annabel.lewis@bilearner.com,Part-Time,,Production       ,MA,4
3068,Alana,Nunez,64242,22-May-22,Master's Degree,8-Dec-22,2,Production Technician I,alana.nunez@bilearner.com,Full-Time,Resignation,Production       ,MA,5
3069,Jaylen,Donaldson,96132,19-Oct-19,Bachelor's Degree,3-Dec-21,16,Production Technician II,jaylen.donaldson@bilearner.com,Full-Time,Involuntary,Production       ,MA,4
3070,Malakai,Shelton,57049,25-Dec-19,Bachelor's Degree,24-Jul-21,6,Production Technician II,malakai.shelton@bilearner.com,Full-Time,Involuntary,Production       ,MA,1
